topo,run,sample_idx,sample_type,pbl_mean,pbl_max
n-1,2,19139,raw,1.4343515431392007e-05,1.4343515431392007e-05
n-1,2,19173,raw,1.538419928692747e-05,1.538419928692747e-05
n-1,2,19190,raw,1.551274544908665e-05,1.551274544908665e-05
n-1,2,19229,raw,1.613239146536216e-05,1.613239146536216e-05
n-1,2,19242,raw,1.296040863962844e-05,1.296040863962844e-05
n-1,2,19271,raw,1.4864077456877567e-05,1.4864077456877567e-05
n-1,2,19271,nose,1.679587694525253e-05,1.679587694525253e-05
n-1,2,19275,raw,1.4394019672181457e-05,1.4394019672181457e-05
n-1,2,19281,raw,1.5420884665218182e-05,1.5420884665218182e-05
n-1,2,19292,raw,1.3868860150978435e-05,1.3868860150978435e-05
n-1,2,19299,raw,1.3226052942627575e-05,1.3226052942627575e-05
n-1,2,19308,raw,1.3762968592345715e-05,1.3762968592345715e-05
n-1,2,19317,raw,1.475040517107118e-05,1.475040517107118e-05
n-1,2,19318,raw,1.4767398170079105e-05,1.4767398170079105e-05
n-1,2,19331,raw,1.4004664080857765e-05,1.4004664080857765e-05
n-1,2,19332,raw,1.554513437440619e-05,1.554513437440619e-05
n-1,2,19359,raw,1.4043670489627402e-05,1.4043670489627402e-05
n-1,2,19362,raw,1.5896275726845488e-05,1.5896275726845488e-05
n-1,2,19363,raw,1.478857757319929e-05,1.478857757319929e-05
n-1,2,19366,raw,1.4548637409461662e-05,1.4548637409461662e-05
n-1,2,19372,raw,1.5014942619018257e-05,1.5014942619018257e-05
n-1,2,19384,raw,1.4444585758610629e-05,1.4444585758610629e-05
n-1,2,19414,raw,1.330746181338327e-05,1.330746181338327e-05
n-1,2,19447,raw,1.6250416592811234e-05,1.6250416592811234e-05
n-1,2,19462,raw,1.4404351531993598e-05,1.4404351531993598e-05
n-1,2,19462,nose,1.6127531125675887e-05,1.6127531125675887e-05
n-1,2,19473,raw,1.717742816254031e-05,1.717742816254031e-05
n-1,2,19493,raw,1.357262135570636e-05,1.357262135570636e-05
n-1,2,19494,raw,1.5844954759813845e-05,1.5844954759813845e-05
n-1,2,19514,raw,1.5841866115806624e-05,1.5841866115806624e-05
n-1,2,19546,raw,1.6662726920912974e-05,1.6662726920912974e-05
n-1,2,19569,raw,1.562102079333272e-05,1.562102079333272e-05
n-1,2,19599,raw,1.3726495126320515e-05,1.3726495126320515e-05
n-1,2,19616,raw,1.560547752887942e-05,1.560547752887942e-05
n-1,2,19655,raw,1.3962725461169612e-05,1.3962725461169612e-05
n-1,2,19655,nose,1.4772143913432956e-05,1.4772143913432956e-05
n-1,2,19662,raw,1.2754521776514594e-05,1.2754521776514594e-05
n-1,2,19663,raw,1.4687330804008525e-05,1.4687330804008525e-05
n-1,2,19673,raw,1.4560298041033093e-05,1.4560298041033093e-05
n-1,2,19676,raw,1.5114694178919308e-05,1.5114694178919308e-05
n-1,2,19683,raw,1.628740574233234e-05,1.628740574233234e-05
n-1,2,19685,raw,1.5194151274044998e-05,1.5194151274044998e-05
n-1,2,19686,raw,1.44633468153188e-05,1.44633468153188e-05
n-1,2,19691,raw,1.5088484360603616e-05,1.5088484360603616e-05
n-1,2,19697,raw,1.3850719369656872e-05,1.3850719369656872e-05
n-1,2,19697,nose,2.545096867834218e-05,2.545096867834218e-05
n-1,2,19718,raw,1.395961044181604e-05,1.395961044181604e-05
n-1,2,19756,raw,1.4237560208130162e-05,1.4237560208130162e-05
n-1,2,19762,raw,1.4513018868456129e-05,1.4513018868456129e-05
n-1,2,19770,raw,1.3992795174999628e-05,1.3992795174999628e-05
n-1,2,19778,raw,1.3522937479137909e-05,1.3522937479137909e-05
n-1,2,19794,raw,1.734067154757213e-05,1.734067154757213e-05
n-1,2,19823,raw,1.5171145605563652e-05,1.5171145605563652e-05
n-1,2,19837,raw,1.3748739547736477e-05,1.3748739547736477e-05
n-1,2,19837,nose,1.388750479236478e-05,1.388750479236478e-05
n-1,2,19850,nose,1.5225995412038174e-05,1.5225995412038174e-05
n-1,2,19867,raw,1.5597648598486558e-05,1.5597648598486558e-05
n-1,2,19909,nose,1.4551746062352322e-05,1.4551746062352322e-05
n-1,2,19956,raw,1.223664094140986e-05,1.223664094140986e-05
n-1,2,19964,raw,1.2288907782931346e-05,1.2288907782931346e-05
n-1,2,19967,raw,1.2949714800924994e-05,1.2949714800924994e-05
n-1,2,19973,raw,1.2429027265170589e-05,1.2429027265170589e-05
n-1,2,19990,raw,1.310309198743198e-05,1.310309198743198e-05
n-1,2,20003,raw,1.2441092621884309e-05,1.2441092621884309e-05
n-1,2,20038,raw,1.2502290701377206e-05,1.2502290701377206e-05
n-1,2,20040,raw,1.3471667443809565e-05,1.3471667443809565e-05
n-1,2,20065,raw,1.240463006979553e-05,1.240463006979553e-05
n-1,2,20094,raw,1.370294648950221e-05,1.370294648950221e-05
n-1,2,20097,raw,1.4048314369574655e-05,1.4048314369574655e-05
n-1,2,20107,raw,1.4284927601693198e-05,1.4284927601693198e-05
n-1,2,20107,nose,1.77192432602169e-05,1.77192432602169e-05
n-1,2,20123,raw,1.2793304449587595e-05,1.2793304449587595e-05
n-1,2,20126,raw,1.331666499027051e-05,1.331666499027051e-05
n-1,2,20144,raw,1.363805313303601e-05,1.363805313303601e-05
n-1,2,20145,raw,1.4002918760525063e-05,1.4002918760525063e-05
n-1,2,20146,raw,1.35524815050303e-05,1.35524815050303e-05
n-1,2,20156,raw,1.4069807548366953e-05,1.4069807548366953e-05
n-1,2,20156,nose,1.575972964928951e-05,1.575972964928951e-05
n-1,2,20161,raw,1.3392472283157986e-05,1.3392472283157986e-05
n-1,2,20168,raw,1.580128082423471e-05,1.580128082423471e-05
n-1,2,20177,raw,1.2541445357783232e-05,1.2541445357783232e-05
n-1,2,20196,raw,1.2426210560079198e-05,1.2426210560079198e-05
n-1,2,20209,raw,1.4049567653273698e-05,1.4049567653273698e-05
n-1,2,20229,raw,1.331426392425783e-05,1.331426392425783e-05
n-1,2,20242,raw,1.4003611795487814e-05,1.4003611795487814e-05
n-1,2,20242,nose,1.4402388842427172e-05,1.4402388842427172e-05
n-1,2,20249,raw,1.2949839401699137e-05,1.2949839401699137e-05
n-1,2,20256,raw,1.5170389815466478e-05,1.5170389815466478e-05
n-1,2,20273,raw,1.3306400433066301e-05,1.3306400433066301e-05
n-1,2,20304,raw,1.3605722415377386e-05,1.3605722415377386e-05
n-1,2,20313,raw,1.405547300237231e-05,1.405547300237231e-05
n-1,2,20313,nose,1.5483436072827317e-05,1.5483436072827317e-05
n-1,2,20327,raw,1.3101717740937602e-05,1.3101717740937602e-05
n-1,2,20330,raw,1.2649968084588181e-05,1.2649968084588181e-05
n-1,2,20339,raw,1.280391097679967e-05,1.280391097679967e-05
n-1,2,20347,raw,1.3427831618173514e-05,1.3427831618173514e-05
n-1,2,20375,raw,1.3466787095239852e-05,1.3466787095239852e-05
n-1,2,20375,nose,1.6558040442760102e-05,1.6558040442760102e-05
n-1,2,20380,raw,1.5011305549705867e-05,1.5011305549705867e-05
n-1,2,20387,raw,1.548206273582764e-05,1.548206273582764e-05
n-1,2,20394,raw,1.312540643993998e-05,1.312540643993998e-05
n-1,2,20423,raw,1.4237167306418996e-05,1.4237167306418996e-05
n-1,2,20460,raw,1.536344461783301e-05,1.536344461783301e-05
n-1,2,20471,raw,1.5945757695590146e-05,1.5945757695590146e-05
n-1,2,20472,raw,1.5554503988823853e-05,1.5554503988823853e-05
n-1,2,20478,raw,1.474007876822725e-05,1.474007876822725e-05
n-1,2,20481,raw,1.607820922799874e-05,1.607820922799874e-05
n-1,2,20488,raw,1.5131217878661118e-05,1.5131217878661118e-05
n-1,2,20496,raw,1.4339712834043894e-05,1.4339712834043894e-05
n-1,2,20513,raw,1.4483685845334549e-05,1.4483685845334549e-05
n-1,2,20540,raw,1.6027726815082133e-05,1.6027726815082133e-05
n-1,2,20549,raw,1.541458914289251e-05,1.541458914289251e-05
n-1,2,20575,raw,1.6033374777180143e-05,1.6033374777180143e-05
n-1,2,20582,raw,1.4954528523958288e-05,1.4954528523958288e-05
n-1,2,20589,raw,1.3639949429489207e-05,1.3639949429489207e-05
n-1,2,20591,raw,1.2991191397304647e-05,1.2991191397304647e-05
n-1,2,20599,raw,1.384075130772544e-05,1.384075130772544e-05
n-1,2,20602,raw,1.4992951946624089e-05,1.4992951946624089e-05
n-1,2,20607,raw,1.4672562429041136e-05,1.4672562429041136e-05
n-1,2,20626,raw,1.4626977645093575e-05,1.4626977645093575e-05
n-1,2,20640,raw,1.4332155842566863e-05,1.4332155842566863e-05
n-1,2,20641,raw,1.6441665138700046e-05,1.6441665138700046e-05
n-1,2,20699,raw,1.3325312465894967e-05,1.3325312465894967e-05
n-1,2,20717,raw,1.6427229638793506e-05,1.6427229638793506e-05
n-1,2,20717,nose,1.5713807442807592e-05,1.5713807442807592e-05
n-1,2,20762,raw,1.2463735401979648e-05,1.2463735401979648e-05
n-1,2,20799,raw,1.8307491700397804e-05,1.8307491700397804e-05
n-1,2,20808,raw,1.6520167264388874e-05,1.6520167264388874e-05
n-1,2,20818,raw,1.5924488252494484e-05,1.5924488252494484e-05
n-1,2,20820,raw,1.5542576875304803e-05,1.5542576875304803e-05
n-1,2,20820,nose,1.5885430912021548e-05,1.5885430912021548e-05
n-1,2,20849,raw,1.691789657343179e-05,1.691789657343179e-05
n-1,2,20849,nose,1.4902413568051998e-05,1.4902413568051998e-05
n-1,2,20862,raw,1.6908428733586334e-05,1.6908428733586334e-05
n-1,2,20917,raw,1.620500916033052e-05,1.620500916033052e-05
n-1,2,20919,raw,1.4993379409133922e-05,1.4993379409133922e-05
n-1,2,20921,raw,1.5538957086391747e-05,1.5538957086391747e-05
n-1,2,20966,raw,1.817500015022233e-05,1.817500015022233e-05
n-1,2,20988,raw,1.6358546417905018e-05,1.6358546417905018e-05
n-1,2,20988,nose,1.559898919367697e-05,1.559898919367697e-05
n-1,2,20992,raw,1.340196467936039e-05,1.340196467936039e-05
n-1,2,20997,raw,1.5814017388038337e-05,1.5814017388038337e-05
n-1,2,21069,raw,1.6161864550667815e-05,1.6161864550667815e-05
n-1,2,21111,raw,1.388769942423096e-05,1.388769942423096e-05
n-1,2,21114,raw,1.5058909411891364e-05,1.5058909411891364e-05
n-1,2,21114,nose,1.4051971447770484e-05,1.4051971447770484e-05
n-1,2,21133,raw,1.6096157196443528e-05,1.6096157196443528e-05
n-1,2,21139,raw,1.509834601165494e-05,1.509834601165494e-05
n-1,2,21193,raw,1.2251149200892542e-05,1.2251149200892542e-05
n-1,2,21193,nose,1.7320879123872146e-05,1.7320879123872146e-05
n-1,2,21283,nose,1.519937450211728e-05,1.519937450211728e-05
n-1,2,21371,raw,1.55497564264806e-05,1.55497564264806e-05
n-1,2,21371,nose,1.6609903468634002e-05,1.6609903468634002e-05
n-1,2,21376,raw,1.3527444934879895e-05,1.3527444934879895e-05
n-1,2,21381,raw,1.440270079910988e-05,1.440270079910988e-05
n-1,2,21383,raw,1.378992874379037e-05,1.378992874379037e-05
n-1,2,21397,raw,1.355490803689463e-05,1.355490803689463e-05
n-1,2,21413,raw,1.3315649994183332e-05,1.3315649994183332e-05
n-1,2,21427,raw,1.2540985153464135e-05,1.2540985153464135e-05
n-1,2,21427,nose,1.4228517102310434e-05,1.4228517102310434e-05
n-1,2,21451,raw,1.5130534848140087e-05,1.5130534848140087e-05
n-1,2,21451,nose,1.4563363038178068e-05,1.4563363038178068e-05
n-1,2,21472,raw,1.5052630260470323e-05,1.5052630260470323e-05
n-1,2,21480,raw,1.4305023796623573e-05,1.4305023796623573e-05
n-1,2,21480,nose,1.641548988118302e-05,1.641548988118302e-05
n-1,2,21528,raw,1.4103743524174206e-05,1.4103743524174206e-05
n-1,2,21539,raw,1.4210628251021262e-05,1.4210628251021262e-05
n-1,2,21540,raw,1.5279232684406452e-05,1.5279232684406452e-05
n-1,2,21556,raw,1.0984583241224755e-05,1.0984583241224755e-05
n-1,2,21570,raw,1.1268697562627494e-05,1.1268697562627494e-05
n-1,2,21573,raw,1.1319088116579223e-05,1.1319088116579223e-05
n-1,2,21573,nose,1.5077612260938622e-05,1.5077612260938622e-05
n-1,2,21585,raw,1.1358447409293149e-05,1.1358447409293149e-05
n-1,2,21607,raw,1.10395994852297e-05,1.10395994852297e-05
n-1,2,21607,nose,1.495855121902423e-05,1.495855121902423e-05
n-1,2,21614,raw,1.1421473573136609e-05,1.1421473573136609e-05
n-1,2,21624,raw,1.1987885045527946e-05,1.1987885045527946e-05
n-1,2,21628,raw,1.1992713552899659e-05,1.1992713552899659e-05
n-1,2,21628,nose,1.6925385352806188e-05,1.6925385352806188e-05
n-1,2,21643,raw,1.3030050467932597e-05,1.3030050467932597e-05
n-1,2,21649,raw,1.0223671779385768e-05,1.0223671779385768e-05
n-1,2,21672,raw,1.0551611012488138e-05,1.0551611012488138e-05
n-1,2,21681,raw,1.0417243174742907e-05,1.0417243174742907e-05
n-1,2,21723,raw,1.0493528861843515e-05,1.0493528861843515e-05
n-1,2,21724,raw,1.0373346412961837e-05,1.0373346412961837e-05
n-1,2,21730,raw,1.1272145457041916e-05,1.1272145457041916e-05
n-1,2,21733,raw,1.088829776563216e-05,1.088829776563216e-05
n-1,2,21741,raw,1.1685227036650758e-05,1.1685227036650758e-05
n-1,2,21741,nose,1.3839803614246193e-05,1.3839803614246193e-05
n-1,2,21750,raw,1.0879552974074613e-05,1.0879552974074613e-05
n-1,2,21763,raw,1.1678293958539143e-05,1.1678293958539143e-05
n-1,2,21780,raw,1.0610830941004679e-05,1.0610830941004679e-05
n-1,2,21816,nose,1.6763051462476142e-05,1.6763051462476142e-05
n-1,2,21836,raw,1.0408727575850207e-05,1.0408727575850207e-05
n-1,2,21846,raw,9.27394376049051e-06,9.27394376049051e-06
n-1,2,21884,raw,1.2203436199342832e-05,1.2203436199342832e-05
n-1,2,21884,nose,1.4197692507877946e-05,1.4197692507877946e-05
n-1,2,21888,raw,1.1785514288931154e-05,1.1785514288931154e-05
n-1,2,21888,nose,1.4362045476445928e-05,1.4362045476445928e-05
n-1,2,21896,raw,1.2389499715936836e-05,1.2389499715936836e-05
n-1,2,21918,raw,1.2556271940411534e-05,1.2556271940411534e-05
n-1,2,21919,raw,1.2667088412854355e-05,1.2667088412854355e-05
n-1,2,21928,raw,1.2478329153964296e-05,1.2478329153964296e-05
n-1,2,21928,nose,2.0663454051828012e-05,2.0663454051828012e-05
n-1,2,21948,raw,1.3411981854005717e-05,1.3411981854005717e-05
n-1,2,21970,raw,1.1819207429653034e-05,1.1819207429653034e-05
n-1,2,21971,raw,1.26446939248126e-05,1.26446939248126e-05
n-1,2,21995,raw,1.3572768693848047e-05,1.3572768693848047e-05
n-1,2,22025,raw,1.2040412912028842e-05,1.2040412912028842e-05
n-1,2,22052,raw,1.3031716662226245e-05,1.3031716662226245e-05
n-1,2,22057,raw,1.2306164535402786e-05,1.2306164535402786e-05
n-1,2,22069,raw,1.2041673471685499e-05,1.2041673471685499e-05
n-1,2,22087,raw,1.224287370860111e-05,1.224287370860111e-05
n-1,2,22102,raw,1.2538556802610401e-05,1.2538556802610401e-05
n-1,2,22135,raw,1.1643599464150611e-05,1.1643599464150611e-05
n-1,2,22136,raw,1.23499812616501e-05,1.23499812616501e-05
n-1,2,22145,raw,1.1976890164078213e-05,1.1976890164078213e-05
n-1,2,22174,raw,1.3008087080379482e-05,1.3008087080379482e-05
n-1,2,22179,raw,1.2013466403004713e-05,1.2013466403004713e-05
n-1,2,22185,raw,1.157174938271055e-05,1.157174938271055e-05
n-1,2,22185,nose,1.616454937902745e-05,1.616454937902745e-05
n-1,2,22204,raw,1.226114181918092e-05,1.226114181918092e-05
n-1,2,22204,nose,1.5246951988956425e-05,1.5246951988956425e-05
n-1,2,22249,raw,1.1813785022241063e-05,1.1813785022241063e-05
n-1,2,22249,nose,1.4423602806346025e-05,1.4423602806346025e-05
n-1,2,22252,raw,1.2087911272828933e-05,1.2087911272828933e-05
n-1,2,22270,raw,1.2341238289081957e-05,1.2341238289081957e-05
n-1,2,22291,raw,1.2455863725335803e-05,1.2455863725335803e-05
n-1,2,22291,nose,1.5182980860117823e-05,1.5182980860117823e-05
n-1,2,22293,raw,1.3255908925202675e-05,1.3255908925202675e-05
n-1,2,22299,raw,1.370165409753099e-05,1.370165409753099e-05
n-1,2,22318,raw,1.2074723599653225e-05,1.2074723599653225e-05
n-1,2,22351,raw,1.270515531359706e-05,1.270515531359706e-05
n-1,2,22370,raw,1.1380125215509906e-05,1.1380125215509906e-05
n-1,2,22407,raw,1.2220618373248726e-05,1.2220618373248726e-05
n-1,2,22408,raw,1.1776433893828653e-05,1.1776433893828653e-05
n-1,2,22408,nose,1.549526677990798e-05,1.549526677990798e-05
n-1,2,22409,raw,1.3367920473683625e-05,1.3367920473683625e-05
n-1,2,22428,raw,1.5122021977731492e-05,1.5122021977731492e-05
n-1,2,22444,raw,1.3139301699993666e-05,1.3139301699993666e-05
n-1,2,22453,raw,1.3226874216343276e-05,1.3226874216343276e-05
n-1,2,22500,raw,1.1544419066922273e-05,1.1544419066922273e-05
n-1,2,22509,raw,1.2522008546511643e-05,1.2522008546511643e-05
n-1,2,22512,raw,1.2788178537448402e-05,1.2788178537448402e-05
n-1,2,22535,raw,1.2214205526106525e-05,1.2214205526106525e-05
n-1,2,22540,raw,1.3062314792477991e-05,1.3062314792477991e-05
n-1,2,22559,raw,1.2006393262709025e-05,1.2006393262709025e-05
n-1,2,22569,raw,1.3092183507978916e-05,1.3092183507978916e-05
n-1,2,22600,raw,1.2319180314079858e-05,1.2319180314079858e-05
n-1,2,22607,raw,1.279317348235054e-05,1.279317348235054e-05
n-1,2,22643,raw,1.3529485840990674e-05,1.3529485840990674e-05
n-1,2,22690,raw,1.3488042895914987e-05,1.3488042895914987e-05
n-1,2,22690,nose,1.4432102034334093e-05,1.4432102034334093e-05
n-1,2,22692,raw,1.4667611139884684e-05,1.4667611139884684e-05
n-1,2,22692,nose,1.4652924619440455e-05,1.4652924619440455e-05
n-1,2,22694,raw,1.3275127457745839e-05,1.3275127457745839e-05
n-1,2,22696,raw,1.226799486175878e-05,1.226799486175878e-05
n-1,2,22702,raw,1.325889206782449e-05,1.325889206782449e-05
n-1,2,22764,raw,1.1888465451193042e-05,1.1888465451193042e-05
n-1,2,22767,raw,1.3589184163720347e-05,1.3589184163720347e-05
n-1,2,22777,raw,1.4084873328101821e-05,1.4084873328101821e-05
n-1,2,22837,raw,1.2867665645899251e-05,1.2867665645899251e-05
n-1,2,22837,nose,1.4863815522403456e-05,1.4863815522403456e-05
n-1,2,22851,raw,1.3523516827262938e-05,1.3523516827262938e-05
n-1,2,22867,raw,1.2371750926831737e-05,1.2371750926831737e-05
n-1,2,22893,raw,1.2386684829834849e-05,1.2386684829834849e-05
n-1,2,22912,raw,1.300524945690995e-05,1.300524945690995e-05
n-1,2,22928,raw,1.189872909890255e-05,1.189872909890255e-05
n-1,2,22944,raw,1.3290919014252722e-05,1.3290919014252722e-05
n-1,2,22957,raw,1.2876799701189157e-05,1.2876799701189157e-05
n-1,2,22964,raw,1.4299394024419598e-05,1.4299394024419598e-05
n-1,2,22964,nose,1.5054273717396427e-05,1.5054273717396427e-05
n-1,2,22968,raw,1.4085059774515685e-05,1.4085059774515685e-05
n-1,2,22980,raw,1.3394689631240908e-05,1.3394689631240908e-05
n-1,2,22981,raw,1.3224763279140461e-05,1.3224763279140461e-05
n-1,2,22994,raw,1.2649691598198842e-05,1.2649691598198842e-05
n-1,2,23000,raw,1.2521758435468655e-05,1.2521758435468655e-05
n-1,2,23007,raw,1.2045406037941575e-05,1.2045406037941575e-05
n-1,2,23040,raw,1.2950556993018836e-05,1.2950556993018836e-05
n-1,2,23052,raw,1.2687902199104428e-05,1.2687902199104428e-05
n-1,2,23077,raw,1.2198460353829432e-05,1.2198460353829432e-05
n-1,2,23118,raw,1.2027984666929115e-05,1.2027984666929115e-05
n-1,2,23122,raw,1.2757605873048306e-05,1.2757605873048306e-05
n-1,2,23125,raw,1.3064832273812499e-05,1.3064832273812499e-05
n-1,2,23129,raw,1.160962347057648e-05,1.160962347057648e-05
n-1,2,23151,raw,1.2671421245613601e-05,1.2671421245613601e-05
n-1,2,23157,raw,1.2639787200896535e-05,1.2639787200896535e-05
n-1,2,23161,raw,1.361495833407389e-05,1.361495833407389e-05
n-1,2,23178,raw,1.34142819661065e-05,1.34142819661065e-05
n-1,2,23180,raw,1.295096444664523e-05,1.295096444664523e-05
n-1,2,23180,nose,1.595224421180319e-05,1.595224421180319e-05
n-1,2,23191,raw,1.4218666365195531e-05,1.4218666365195531e-05
n-1,2,23191,nose,1.4952953279134817e-05,1.4952953279134817e-05
n-1,2,23203,raw,1.3669726286025252e-05,1.3669726286025252e-05
n-1,2,23227,raw,1.278138006455265e-05,1.278138006455265e-05
n-1,2,23228,raw,1.2187954780529253e-05,1.2187954780529253e-05
n-1,2,23236,raw,1.2597526620083954e-05,1.2597526620083954e-05
n-1,2,23237,raw,1.2825946214434225e-05,1.2825946214434225e-05
n-1,2,23245,raw,1.325831181020476e-05,1.325831181020476e-05
n-1,2,23247,raw,1.3095183931000065e-05,1.3095183931000065e-05
n-1,2,23256,raw,1.277064802707173e-05,1.277064802707173e-05
n-1,2,23257,raw,1.302868258790113e-05,1.302868258790113e-05
n-1,2,23262,raw,1.2421409337548539e-05,1.2421409337548539e-05
n-1,2,23340,raw,1.3460581612889655e-05,1.3460581612889655e-05
n-1,2,23351,raw,1.1907486623385921e-05,1.1907486623385921e-05
n-1,2,23357,raw,1.270884877158096e-05,1.270884877158096e-05
n-1,2,23357,nose,1.4626079064328223e-05,1.4626079064328223e-05
n-1,2,23367,raw,1.3152324754628353e-05,1.3152324754628353e-05
n-1,2,23402,raw,1.3874913747713435e-05,1.3874913747713435e-05
n-1,2,23403,raw,1.1625167644524481e-05,1.1625167644524481e-05
n-1,2,23408,raw,1.3434520951705053e-05,1.3434520951705053e-05
n-1,2,23433,raw,1.1720336260623299e-05,1.1720336260623299e-05
n-1,2,23446,raw,1.1615336916293018e-05,1.1615336916293018e-05
n-1,2,23450,raw,1.4795109564147424e-05,1.4795109564147424e-05
n-1,2,23467,raw,1.301963311561849e-05,1.301963311561849e-05
n-1,2,23476,raw,1.2323002010816708e-05,1.2323002010816708e-05
n-1,2,23483,raw,1.282837547478266e-05,1.282837547478266e-05
n-1,2,23495,raw,1.2582913768710569e-05,1.2582913768710569e-05
n-1,2,23499,raw,1.338998663413804e-05,1.338998663413804e-05
n-1,2,23514,raw,1.2043724382237997e-05,1.2043724382237997e-05
n-1,2,23543,raw,1.3198328815633431e-05,1.3198328815633431e-05
n-1,2,23548,raw,1.2425223758327775e-05,1.2425223758327775e-05
n-1,2,23573,raw,1.1981794159510173e-05,1.1981794159510173e-05
n-1,2,23590,raw,1.3113171007717028e-05,1.3113171007717028e-05
n-1,2,23596,raw,1.2353963938949164e-05,1.2353963938949164e-05
n-1,2,23628,raw,1.3018455319979694e-05,1.3018455319979694e-05
n-1,2,23628,nose,1.3569021575676743e-05,1.3569021575676743e-05
n-1,2,23643,raw,1.2304393749218434e-05,1.2304393749218434e-05
n-1,2,23654,raw,1.3239987310953438e-05,1.3239987310953438e-05
n-1,2,23654,nose,1.3423344171314966e-05,1.3423344171314966e-05
n-1,2,23682,raw,1.1926959814445581e-05,1.1926959814445581e-05
n-1,2,23691,nose,1.5009370144980494e-05,1.5009370144980494e-05
n-1,2,23692,raw,1.2647174116864335e-05,1.2647174116864335e-05
n-1,2,23727,raw,1.2653707926801872e-05,1.2653707926801872e-05
n-1,2,23732,raw,1.2501532182795927e-05,1.2501532182795927e-05
n-1,2,23739,raw,1.2258279639354441e-05,1.2258279639354441e-05
n-1,2,23747,raw,1.3085627870168537e-05,1.3085627870168537e-05
n-1,2,23758,raw,1.242946927959565e-05,1.242946927959565e-05
n-1,2,23765,raw,1.1591188012971543e-05,1.1591188012971543e-05
n-1,2,23778,raw,1.1818445273092948e-05,1.1818445273092948e-05
n-1,2,23803,raw,1.3078387382847723e-05,1.3078387382847723e-05
n-1,2,23803,nose,1.462708769395249e-05,1.462708769395249e-05
n-1,2,23811,raw,1.255571078218054e-05,1.255571078218054e-05
n-1,2,23834,raw,1.2819830772059504e-05,1.2819830772059504e-05
n-1,2,23840,raw,1.1754654224205296e-05,1.1754654224205296e-05
n-1,2,23840,nose,1.4971505152061582e-05,1.4971505152061582e-05
n-1,2,23941,raw,1.2897373380837962e-05,1.2897373380837962e-05
n-1,2,23959,raw,1.3746095646638423e-05,1.3746095646638423e-05
n-1,2,23996,raw,1.2246640835655853e-05,1.2246640835655853e-05
n-1,2,24006,raw,1.278287254535826e-05,1.278287254535826e-05
n-1,2,24033,raw,1.3448446225083899e-05,1.3448446225083899e-05
n-1,2,24033,nose,1.2515136404545046e-05,1.2515136404545046e-05
n-1,2,24035,raw,1.2601836715475656e-05,1.2601836715475656e-05
n-1,2,24039,raw,1.2265081750229001e-05,1.2265081750229001e-05
n-1,2,24045,raw,1.1846427696582396e-05,1.1846427696582396e-05
n-1,2,24099,raw,1.296060872846283e-05,1.296060872846283e-05
n-1,2,24109,raw,1.200575934490189e-05,1.200575934490189e-05
n-1,2,24118,raw,1.1993995030934457e-05,1.1993995030934457e-05
n-1,2,24127,raw,1.1700853065121919e-05,1.1700853065121919e-05
n-1,2,24133,raw,1.2733959920296911e-05,1.2733959920296911e-05
n-1,2,24137,raw,1.3649901120516006e-05,1.3649901120516006e-05
n-1,2,24137,nose,1.419398540747352e-05,1.419398540747352e-05
n-1,2,24151,raw,1.2835841516789515e-05,1.2835841516789515e-05
n-1,2,24157,raw,1.2655186765186954e-05,1.2655186765186954e-05
n-1,2,24157,nose,1.559102747705765e-05,1.559102747705765e-05
n-1,2,24187,raw,1.1659170922939666e-05,1.1659170922939666e-05
n-1,2,24216,raw,1.3217632840678561e-05,1.3217632840678561e-05
n-1,2,24221,raw,1.3759754438069649e-05,1.3759754438069649e-05
n-1,2,24228,raw,1.1746190466510598e-05,1.1746190466510598e-05
n-1,2,24241,raw,1.2515411071944982e-05,1.2515411071944982e-05
n-1,2,24243,raw,1.240842084371252e-05,1.240842084371252e-05
n-1,2,24271,raw,1.0961249245156068e-05,1.0961249245156068e-05
n-1,2,24273,raw,1.2042713933624327e-05,1.2042713933624327e-05
n-1,2,24273,nose,1.4124505469226278e-05,1.4124505469226278e-05
n-1,2,24299,raw,1.4496252333628945e-05,1.4496252333628945e-05
n-1,2,24301,raw,1.4315690350485966e-05,1.4315690350485966e-05
n-1,2,24302,raw,1.2179391887912061e-05,1.2179391887912061e-05
n-1,2,24302,nose,1.5615616575814784e-05,1.5615616575814784e-05
n-1,2,24322,raw,1.4412561540666502e-05,1.4412561540666502e-05
n-1,2,24323,raw,1.4411501069844235e-05,1.4411501069844235e-05
n-1,2,24324,raw,1.4489566638076212e-05,1.4489566638076212e-05
n-1,2,24324,nose,1.5139532479224727e-05,1.5139532479224727e-05
n-1,2,24326,raw,1.4132450814940967e-05,1.4132450814940967e-05
n-1,2,24344,raw,1.2248484381416347e-05,1.2248484381416347e-05
n-1,2,24377,raw,1.3158422007109039e-05,1.3158422007109039e-05
n-1,2,24382,raw,1.2963736480742227e-05,1.2963736480742227e-05
n-1,2,24406,raw,1.2708608664979693e-05,1.2708608664979693e-05
n-1,2,24411,raw,1.2712981515505817e-05,1.2712981515505817e-05
n-1,2,24447,raw,1.289257579628611e-05,1.289257579628611e-05
n-1,2,24452,raw,1.2307686120038852e-05,1.2307686120038852e-05
n-1,2,24481,raw,1.2396557394822594e-05,1.2396557394822594e-05
n-1,2,24487,raw,1.2474793948058505e-05,1.2474793948058505e-05
n-1,2,24614,raw,1.3213978490966838e-05,1.3213978490966838e-05
